Datetime,Tweet_ID,Content,Username,User_Location,Retweets,Likes
2021-10-25 09:42:00+00:00,1452571134751387648,@Mwihakiii @Wairimuwraps The #PataChanjoKe hashtag is always a great place to start.,RastaAdvocate,Kenya,0,1
2021-10-25 09:38:48+00:00,1452570329461796865,"We need to strengthen and strictly adhere to #COVID19 preventive measures such as #PhysicalDistancing, wearing masks, washing hands, getting vaccinated, staying in well-ventilated rooms, and avoiding crowds to stay safe. #AngamizaCorona #PataChanjoKe @MOH_Kenya @YEDNetworkKe https://t.co/0lmiIGBilO",Amref_Kenya,Kenya,3,6
2021-10-25 09:09:37+00:00,1452562986539827203,#PataChanjoKE ğŸ’‰ğŸ’ªğŸ¾ https://t.co/HVSYM8aiFI,dosima_org,still disgusted (Matt Hancock),0,0
2021-10-25 08:33:38+00:00,1452553930592899074,"That's one big load off my back...one last trip to the side effects city

Are you vaccinated?
#PataChanjoKE https://t.co/87OwffHk3e",marvin_chege10,"Nairobi, Kenya",0,4
2021-10-25 05:42:04+00:00,1452510754729562113,#PataChanjoKe ğŸ’‰ğŸ’ªğŸ¾â˜” https://t.co/d02Z8aSYnz,dosima_org,still disgusted (Matt Hancock),3,5
2021-10-24 05:18:11+00:00,1452142353783926786,#PataChanjoKE ğŸ‘‡ğŸ¾ğŸ’‰ğŸ’ªğŸ¾ https://t.co/PVBLnplkcp,covid_kenya,"Nairobi, Kenya",1,0
2021-10-23 20:31:51+00:00,1452009898041040900,#PataChanjoKE ğŸ‘‡ğŸ¾ https://t.co/4k3DySq2oD,covid_kenya,"Nairobi, Kenya",1,2
2021-10-23 18:15:15+00:00,1451975523115184130,#PataChanjoKe https://t.co/v2M9JsFGn3,wa_mutegi,"Nairobi, Kenya",0,1
2021-10-23 10:13:22+00:00,1451854252276649986,Seems my choice to delay my second dose is being validated. Am ready now for #PataChanjoKe 2nd shot. https://t.co/TldBUxrYQD,Asaphjay,East Africa ,0,0
2021-10-23 08:29:34+00:00,1451828129647972354,"COVID 19 VACCINATION UPDATE
Available Vaccines:
1. #Moderna Vaccine
2. #AstraZeneca Vaccine
Book your appointment via https://t.co/XupVMk8GLV

#patachanjoke https://t.co/Dg6agw0GmD",thenairobihosp,"Nairobi, Kenya",14,13
2021-10-23 05:24:31+00:00,1451781560391376898,#PataChanjoKe https://t.co/iQ3iinORk8,_ngwata, ğŸ‡°ğŸ‡ª,13,1
2021-10-22 19:35:29+00:00,1451633326473809924,@murayabrian @BaronGreen_Back Check the hashtag #PataChanjoKe,PeterNyabuto,,0,1
2021-10-21 06:07:46+00:00,1451067668031807489,"as you recover from #MashujaaDay celebrations, do remember that - even though the hated lockdown is over, COVID is not
 
#PataChanjoKe
+ stay masked
+ stay distanced
+ stay safe https://t.co/1vA9bsvehe",dosima_org,still disgusted (Matt Hancock),1,1
2021-10-21 05:19:07+00:00,1451055425059758085,#PataChanjoKE ğŸ‘‡ğŸ¾ https://t.co/9jslpMKrhb,dosima_org,still disgusted (Matt Hancock),0,1
2021-10-20 11:51:08+00:00,1450791693251403778,#PataChanjoKe https://t.co/ifjS8vsnyU,jumafaulu,Behind the scenes,0,1
2021-10-20 09:06:24+00:00,1450750234624241665,#PataChanjoKe https://t.co/XtX6e5NWl6,jumafaulu,Behind the scenes,0,2
2021-10-20 07:26:10+00:00,1450725012911136768,@covid_kenya @gathara @Onjerika @sic_tangent @CKyobutungi @BakeKenya @EstherKazungu @drthuranira @BarazaLab @GSNAfrica @mougendi #PataChanjoKe,worth8797,,0,1
2021-10-20 07:18:29+00:00,1450723075918606339,#PataChanjoKe Get your moderna second dose and astrazeneca first and second dose at Kahawa Sukari Shopping Center,worth8797,,0,0
2021-10-20 06:40:35+00:00,1450713539338022912,Where can I get AZ second dose in either Kiambu or Githunguri #PataChanjoKe cc @covid_kenya @_ngwata,jumafaulu,Behind the scenes,0,0
2021-10-20 05:35:14+00:00,1450697094906486786,#PataChanjoKe https://t.co/zYIhffY5CG,KRabera,Nairobi,0,2
2021-10-20 04:48:47+00:00,1450685403380469763,@covid_kenya @gathara @sic_tangent @CKyobutungi @BakeKenya @EstherKazungu @drthuranira @BarazaLab @GSNAfrica @mougendi #PataChanjoKe Amkeni Wakenya. Time to become a shujaa. https://t.co/EHWgQEjQEv,Onjerika,nairobi,13,8
2021-10-19 18:58:59+00:00,1450536976822714372,"COVID 19 VACCINATION UPDATE
Available Vaccines:
1. #Moderna Vaccine
2. #Pfizer Vaccine
3. #AstraZeneca Vaccine

Book your appointment via https://t.co/XupVMk8GLV
 
#PataChanjoKe https://t.co/ZoISrc2f1v",thenairobihosp,"Nairobi, Kenya",1,7
2021-10-19 15:31:21+00:00,1450484722954555392,"Get yourself and your loved one jabbed tomorrow 
#GetVaxxed 
#VaccinesWork
#VaccineEquity
#VaccinEquity
#MashujaaDay 
#PataChanjoKe 
@MOH_Kenya https://t.co/buNsA9vUxY",CKyobutungi,,2,1
2021-10-19 14:46:18+00:00,1450473384568033290,"the #PataChanjoKaaChonjo is completely swamped by the MoH's blogger network with useless generic messages, but no practical details whatsover

if you find more details of actual vaccination outreach tomorrow, please post them with #PataChanjoKE - ideally below on this thread",covid_kenya,"Nairobi, Kenya",0,2
2021-10-19 14:43:01+00:00,1450472559330332673,"I've just heard there will be a major vaccination drive tomorrow across Kenya, targeting 580,000 doses on #MashujaaDay
 
I haven't seen any MoH publicity for this as yet ğŸ™„ but if you can help others get vaccinated over the holiday, please do try to do so
 
#PataChanjoKE ğŸ’ªğŸ¾ğŸ’‰ https://t.co/SCLBFoVup6",covid_kenya,"Nairobi, Kenya",31,34
2021-10-19 12:15:59+00:00,1450435558023385088,#PataChanjoKe https://t.co/onMw18uH44,_ngwata, ğŸ‡°ğŸ‡ª,3,1
2021-10-19 07:07:51+00:00,1450358014544949251,"Does anyone know which hospitals are still issuing the J&amp;J vaccine?
 #PataChanjoKe",PreetieJules,"Nairobi, Kenya ğŸ‡°ğŸ‡ª",0,0
2021-10-18 15:04:08+00:00,1450115484532228101,"vaccines work 
 
you can gamble with your life on the basis of idiots spreading rumours for clicks -
 
or look at the clear and overwhelming numbers, and then choose to protect yourself and your loved ones
 
#PataChanjoKE ğŸ‘ğŸ¾ğŸ’‰ https://t.co/AEoI1scl3F",covid_kenya,"Nairobi, Kenya",0,0
2021-10-18 09:24:25+00:00,1450029995456442374,#PataChanjoKe https://t.co/NV6btWLdUH,wa_mutegi,"Nairobi, Kenya",0,1
2021-10-18 06:33:18+00:00,1449986932512014336,"Visit your nearest MOH approved covid-19 vaccination centre to get vaccinated.
If you are vaccinated ensure you are fully vaccinated by taking all the doses required by that vaccine.

Inform your friends and families on the same!!!
#PataChanjoKe #PataChanjoKaaChonjo https://t.co/kHO0pjTX2F",WAYAAP_,"Isiolo, Kenya ",0,4
2021-10-17 10:19:02+00:00,1449681350416535554,#PataChanjoKe https://t.co/qoFFYHQvrs,wa_mutegi,"Nairobi, Kenya",0,1
2021-10-17 09:01:46+00:00,1449661907414274054,"@MsMukabi That's strange, took my second shot there earlier in the week, just a few walk ins. Try Guru Nanak. Also check #PataChanjoKe",FrankDeya,En route,0,0
2021-10-16 16:51:38+00:00,1449417762342936582,"I went to Jamaa Hospital for people who live near Uhuru &amp; Buruburu. They are there Monday, Wednesday and Fridays from 7.30-10.00 a.m.
Very fast, professional and helpful. #PataChanjoKaaChonjo #PataChanjoKe",kamauaw,,0,1
2021-10-16 08:37:35+00:00,1449293431130439681,"and also at these locations

#PataChanjoKe ğŸ’‰ğŸ’ªğŸ¾

thanks to @_ngwata as always ğŸ™ŒğŸ¾

https://t.co/XzqN0tTWQq",covid_kenya,"Nairobi, Kenya",1,1
2021-10-16 08:34:31+00:00,1449292658535510020,"#PataChanjoKe ğŸ‘‡ğŸ¾ğŸ’‰ğŸ’ªğŸ¾

https://t.co/hzTYaBpFnr",covid_kenya,"Nairobi, Kenya",0,0
2021-10-16 08:06:06+00:00,1449285508908130310,"More vaccination outreach centres this weekend around Nairobi.

(Credit where it's due - CITAM Church Thika Road has been really consist).
#PataChanjoKe https://t.co/AbeA4AunbZ",_ngwata, ğŸ‡°ğŸ‡ª,9,5
2021-10-16 07:59:14+00:00,1449283780926128128,"who could you take with you?

Ridgeways Nairobi

#PataChanjoKe
ğŸ¤œğŸ¾ğŸ¤›ğŸ¾
@probably_huuman

https://t.co/9AUh5ZDo1y",covid_kenya,"Nairobi, Kenya",0,3
2021-10-16 07:38:48+00:00,1449278638663340033,"There are vaccination outreach activities happening this weekend in churches, markets, open grounds around Nairobi. 
#PataChanjoKe https://t.co/qh5jRKRsdR",_ngwata, ğŸ‡°ğŸ‡ª,2,2
2021-10-16 07:21:20+00:00,1449274245368983553,"Some of the covid-19 vaccination outreach activities within Nairobi this weekend.

Kindly reshare.
#PataChanjoKe https://t.co/kgiuWv24Hf",_ngwata, ğŸ‡°ğŸ‡ª,26,8
2021-10-16 05:10:42+00:00,1449241370368090112,"any tips on where Kenyans can join the vaccine party this weekend?
 
please add them in the thread below
 
#PataChanjoKe âœŠğŸ¾ğŸ’‰ğŸ’ªğŸ¾ğŸ’ƒğŸ¾ https://t.co/U3vRdMwx1A",covid_kenya,"Nairobi, Kenya",2,7
2021-10-15 17:51:45+00:00,1449070505588412424,Booking for Covid 19 vaccine zhots open for a couple of slots. First and second doses for 3 types. #PataChanjoKe https://t.co/h7mwtJg1Iu,iamStellaNgugi,"Nairobi, Kenya",0,1
2021-10-15 07:46:19+00:00,1448918144593154071,anyone know where the moderna jab (2nd dose) is being offered this weekend - particularly on sunday? #PataChanjoKe,yesiamav,"Nairobi, Kenya",2,2
2021-10-13 10:40:22+00:00,1448237170045505537,"where can someone get the first dose of the vaccine along thika road? 

#patachanjokaachonjo 
#patachanjoke #KenyanTraffic Via @mukamispeaks",KenyanTraffic,Nairobi,1,0
2021-10-13 09:58:18+00:00,1448226582821281800,"Where can someone get the first dose of the vaccine along Thika Road? 

#PataChanjoKaaChonjo 
#PataChanjoKE",mukamispeaks,Nairobi,2,1
2021-10-13 07:32:39+00:00,1448189927053725699,#PataChanjoKE https://t.co/18famcIbtR,njihiakelvin,Starehe Constituency,0,0
2021-10-13 07:19:19+00:00,1448186573351231488,"#PataChanjoKE âœŠğŸ¾ğŸ’‰ğŸ’ªğŸ¾

happy to hear you found it https://t.co/1LUYGkLxz2",covid_kenya,"Nairobi, Kenya",1,0
2021-10-13 05:33:56+00:00,1448160052137897985,#PataChanjoKE https://t.co/UNess43ZQG,wa_mutegi,"Nairobi, Kenya",0,0
2021-10-13 05:24:58+00:00,1448157794876760069,#PataChanjoKe https://t.co/GM16jNCJok,_ngwata, ğŸ‡°ğŸ‡ª,1,0
2021-10-13 05:09:26+00:00,1448153884460036097,"KNH has added Pfizer-BioNTech vaccine to its pool of COVID-19 vaccines (Moderna and Astrazeneca) offered at KNH Helipad grounds, Monday to Friday (8.00am to 1.00pm); first and second doses. #PataChanjoKe",dnkariuki,Nairobi,0,1
2021-10-12 14:55:57+00:00,1447939098036117524,@Katanuh_ KNH at the helipad. Also go through #PataChanjoKe tag.,_ngwata, ğŸ‡°ğŸ‡ª,0,1
2021-10-12 04:55:49+00:00,1447788071559307265,"Pfizer is finally being administered @KNH_hospital

#PataChanjoKe https://t.co/i2uOf5FwjQ",GuleidAmina,Kenya,7,13
2021-10-09 20:34:32+00:00,1446937144841363457,"I am a MODERNA.. vijana tujiseti ki dose.
#PataChanjoKe 
#CovidVaccine https://t.co/3WdCW1CHvn",Reuh31935740,,0,0
2021-10-08 09:19:25+00:00,1446404856974020609,#PataChanjoKe https://t.co/grfjv5Zdda,laureezyf,Afrique de l'Est,1,0
2021-10-08 08:05:58+00:00,1446386374605746182,Malindi General process took me less than 15mins after I filled all my details online. Better late than neverâ€¦ #PataChanjoKe https://t.co/wrejPHVfb4,RamzZy_,"Malindi, Kenya",2,6
2021-10-08 06:50:59+00:00,1446367500598456354,"Where can one get a vaccine in Nairobi town?!
#PataChanjoKe",KW_Vio,,0,0
2021-10-07 11:28:51+00:00,1446075042153091073,Interesting concept #PataChanjoKe https://t.co/xiprAOV8EW,_ngwata, ğŸ‡°ğŸ‡ª,0,1
2021-10-07 10:01:55+00:00,1446053165355388928,#GetVaccinated #PataChanjoKe https://t.co/JU2YIyT9C6,Amref_Kenya,Kenya,2,1
2021-10-07 09:58:54+00:00,1446052405582471168,#PataChanjoKe #PataChanjokaaChonjo https://t.co/eT3BCnxt1s,AmrefMedical,Nairobi Kenya ,0,0
2021-10-07 06:17:51+00:00,1445996776352358402,#PataChanjoKe https://t.co/KGDuY2J5PG,wa_mutegi,"Nairobi, Kenya",0,0
2021-10-07 05:11:29+00:00,1445980075174907906,#PataChanjoKe #PataChanjoKaaChonjo by @TransportKE @ntsa_kenya @UNICEFKenya @MOH_Kenya @WHOKenya @NPSOfficial_KE @KenyanTraffic https://t.co/80jPq1Ma1g,ThikaRoadke,"Nairobi, Kenya",0,1
2021-10-06 18:24:20+00:00,1445817212611305474,"#PataChanjoTuimarisheUsafiri #PataChanjoKaaChonjo
#PataChanjoKe https://t.co/TfgAFMPpO7",transport_ke,"Nairobi-Upperhill, Transcom Hs",0,1
2021-10-06 17:03:52+00:00,1445796963459403777,#PataChanjoKe https://t.co/W5kjsS2e4Q,kenyancyborg,curfew and lockdown,0,0
2021-10-06 15:07:41+00:00,1445767725096194064,#PataChanjoKe https://t.co/ELbzJNZ5Yu,chamadui,,0,0
2021-10-06 14:52:02+00:00,1445763788674715667,#PataChanjoKe https://t.co/NEPOGLX8Gd,sarahkimani,Kenya,1,2
2021-10-06 13:02:39+00:00,1445736260547530755,"Kenya Vaccination update! 
#PataChanjoKE https://t.co/qXJsFwPvo6",OliverMathenge,"Nairobi, Kenya",3,7
2021-10-06 12:06:24+00:00,1445722105081843716,Available at my church. Tell a friend. In and out in less than 5min #PataChanjoKe https://t.co/q2rDlJdQpy,iamnjogu,Men are from Mars,26,12
2021-10-06 11:35:11+00:00,1445714246478675980,Anyone knows where we have Johnson's Vaccine being administered today? #PataChanjoKe,Stan_Subru,Kenya,0,0
2021-10-06 10:12:25+00:00,1445693418709995523,"last one for now - 
  
we might use these for some storytelling
 
let use know what you think...
  
#PataChanjoKaaChonjo ğŸ’ªğŸ¾ğŸ’‰ #PataChanjoKE https://t.co/5QSHZA3mix",covid_kenya,"Nairobi, Kenya",1,3
2021-10-06 10:08:04+00:00,1445692326018371586,"@DanteeTora It would depend where you are - and the details are a little obscure at the moment, there simply isn't a central place to look for up-to-date info on which hospitals have which doses
 
check out #PataChanjoKE  and #patachanjokaachonjo 
 
(I wish I had a better answer tbh ğŸ˜£)",covid_kenya,"Nairobi, Kenya",0,1
2021-10-06 08:52:29+00:00,1445673302907707403,A friend of mine is asking where he can get  vaccinated any info will be appreciated #PataChanjoKe #kuashujaapatachanjo,ItumbiDavid,Nairobi,0,1
2021-10-06 08:51:21+00:00,1445673016327766022,A friend of mine is asking where he can get  vaccinated any info will be appreciated #PataChanjoKe #patachanjokuwashujaa,ItumbiDavid,Nairobi,0,0
2021-10-06 08:35:07+00:00,1445668933881647107,#PataChanjoKe at Avenue Hospital Moderna 2nd Dose available this week. https://t.co/rNOVqOgKrR,UnchartedKenya,Africa,2,3
2021-10-06 07:32:52+00:00,1445653269208993797,Does anyone know where pfizer vaccine is being administered? #PataChanjoKe,ndung_irene,,0,0
2021-10-06 06:03:53+00:00,1445630875769524235,"we are not safe until we are all safe

#PataChanjoKE ğŸ’ªğŸ¾ğŸ’‰ https://t.co/eytuNKh3Dj",covid_kenya,"Nairobi, Kenya",3,5
2021-10-05 14:39:37+00:00,1445398273506914314,"vaccination will protect Kenya
 
why we #PataChanjoKE ğŸ’ªğŸ¾ğŸ’‰ https://t.co/rr2zcS7rkN",covid_kenya,"Nairobi, Kenya",2,3
2021-10-05 12:09:52+00:00,1445360586976604165,"#PataChanjoKe 
#PataChanjoTufungueNchi https://t.co/SiPCScwCgn",rayklanderman,,0,1
2021-10-05 11:16:15+00:00,1445347093871087619,who knows where i can get the 2nd dose of moderna along thika rd? does someone have to go to the hospital specified in the moh message? #patachanjoke #KenyanTraffic Via @WambuiC_Irungu,KenyanTraffic,Nairobi,0,2
2021-10-05 10:35:18+00:00,1445336788592123915,13:35 Who knows where I can get the 2nd dose of Moderna along Thika Rd? Does someone have to go to the hospital specified in the MOH message? #PataChanjoKe via @WambuiC_Irungu,Ma3Route,Kenya,1,1
2021-10-05 10:34:03+00:00,1445336475718017024,Who knows where I can get the 2nd dose of Moderna along Thika Rd? Does someone have to go to the hospital specified in the MOH message? #PataChanjoKe,WambuiC_Irungu,In My Head,0,0
2021-10-05 09:15:24+00:00,1445316681413373953,They're very fast no lines #PataChanjoKe https://t.co/RfbZWWjqm6,A7kent,My Lane,8,0
2021-10-05 07:29:16+00:00,1445289974925074432,#PataChanjoKe https://t.co/zdt0JrC69u,majau_k,"Nairobi, Kenya",1,0
2021-10-05 07:22:46+00:00,1445288338634706944,#PataChanjoKE ğŸ’ªğŸ¾ğŸ’‰ this weekend in Karen https://t.co/XEfWYMTqxV,covid_kenya,"Nairobi, Kenya",3,1
2021-10-04 10:27:31+00:00,1444972444285087749,"Anyone at are of a centre offering the second dose of Moderna tomorrow? 
#PataChanjoKe",wachmaina,Kenya,0,0
2021-10-04 08:55:38+00:00,1444949319572934658,"@DrAhmedKalebi @Mwirigi The largely donations dependant #PataChanjoKe is effectively carried out between 9am - 3pm (subject to availability of syringes ğŸ¤¦ğŸ¿â€â™‚ï¸)

The PPP funded #nairobiexpressway works are uninterruptedly done between 10pm - 4am 

How you interpret this information is  up to you

#Curfew https://t.co/f0lMOoo5f3",safariwithselle,"Nairobi, Kenya",1,1
2021-10-04 07:57:13+00:00,1444934617274925058,Anyone knows where I can get the Janssen (Johnson &amp; Johnson) vaccine either today or tomorrow? #PataChanjoKe,mwetich__,Oddlands.,2,1
2021-10-04 06:27:57+00:00,1444912156558905348,Does anyone knows where one can get the J&amp;J vaccine in Mombasa?  #PataChanjoKe,ber__ia,"Nairobi, Kenya",0,0
2021-10-04 05:35:05+00:00,1444898849039036416,Vaccines help you to keep safe and protected. #GetVaccinated today. Show your community and the world that you care. #PataChanjoKe @MOH_Kenya https://t.co/9Yxd1H2lCF,AmrefMedical,Nairobi Kenya ,5,4
2021-10-02 10:49:29+00:00,1444253195195269120,"#PataChanjoKE

https://t.co/ojotrTxw2s",covid_kenya,"Nairobi, Kenya",0,0
2021-10-02 09:40:50+00:00,1444235920593596417,#PataChanjoKe https://t.co/NNgb1NnRne,vinimacharia,Kenya,0,5
2021-10-02 08:12:50+00:00,1444213773095604225,"@covid_kenya
 #PataChanjoKe https://t.co/0zHozIp1ny",_ngwata, ğŸ‡°ğŸ‡ª,0,2
2021-10-02 07:16:37+00:00,1444199626442215429,"the infodemic is killing people too
 
get your weekly booster dose of protection against misinformation
 
#PataChanjoKE https://t.co/BZuxIEmtwE",covid_kenya,"Nairobi, Kenya",0,0
2021-10-02 06:35:37+00:00,1444189308378918916,My Nyeri peoples @HealthNyeri has availed covid-19 vaccines in all these centres. #PataChanjoKe https://t.co/UCdtdxCgwR,_ngwata, ğŸ‡°ğŸ‡ª,36,16
2021-10-02 06:31:01+00:00,1444188148792270849,Vaccination outreach activities this weekend #PataChanjoKe https://t.co/KXfPeTNG5h,_ngwata, ğŸ‡°ğŸ‡ª,33,14
2021-10-02 05:44:19+00:00,1444176399963676672,"Umoja

#PataChanjoKE

https://t.co/ETcLOModbW",covid_kenya,"Nairobi, Kenya",0,0
2021-10-02 05:42:16+00:00,1444175882172735490,"#PataChanjoKE

this weekend and next 
- make a planâ€¦ and go!

HT @crackedjino
https://t.co/pZVoFQd9IL",covid_kenya,"Nairobi, Kenya",0,0
2021-10-02 05:40:08+00:00,1444175346472038400,"I'm not seeing many vaccine drives this weekend - if you know of any, please add them to this thread

#PataChanjoKaaChonjo
#PataChanjoKE
ğŸ‘‡ğŸ¾ https://t.co/IjGhtXEgAs",covid_kenya,"Nairobi, Kenya",2,1
2021-10-01 09:05:05+00:00,1443864534901567488,"Government Spokesman Cyrus Oguna lauds the media for complementing government efforts in containing the spread of Covid-19.

#kenya #KwaniNiKesho #octoberwish #COVID19 #coronavirus #PataChanjoKe #PataChanjoKaaChonjo #media #healthcare #Health #HealthyFood 
https://t.co/gx7KhKsoLO",radio_punchline,,1,5
2021-10-01 05:43:25+00:00,1443813783592448017,Is Pfizer vaccine being given out or are we waiting for the syringes? #PataChanjoKe https://t.co/fkL78XPZ50,MisterAlbie,"Washington, DC",1,1
2021-10-01 04:38:00+00:00,1443797322253623296,"@sarahkimani 1.7% fully vaxxed. 
#PataChanjoKe https://t.co/iQLxLCXpQd",AjSadique,"Nairobi, Kenya",0,0
2021-10-01 04:34:15+00:00,1443796376249413639,"these vaccines are very safe
 
if you have any vulnerable elderly relatives, make sure they are protected - and get a jab yourself so you don't get them sick

#PataChanjoKE ğŸ’ªğŸ¾ğŸ’‰ https://t.co/cAZNW5zCA0",covid_kenya,"Nairobi, Kenya",0,0
2021-10-01 04:03:28+00:00,1443788628870766592,"#HappyNewMonth 
#Ngapewa
#PataChanjoKe 
#FridayVibes 
#COVID19Vaccination
@MOH_Kenya @WHOKenya https://t.co/8utT4Dyn1k",CsMuia,+254 | Nairobi | Magical ğŸ‡°ğŸ‡ª,0,0
2021-10-01 02:01:09+00:00,1443757846752071685,Too low. #PataChanjoKe https://t.co/zRrP8SE6X8,sarahkimani,Kenya,0,0
2021-09-30 13:16:35+00:00,1443565439427219456,@MOH_Kenya #PataChanjoKe,CsMuia,+254 | Nairobi | Magical ğŸ‡°ğŸ‡ª,0,1
2021-09-30 13:13:59+00:00,1443564785220603905,@KBCChannel1 #PataChanjoKe https://t.co/NrU1BIPCdj,CsMuia,+254 | Nairobi | Magical ğŸ‡°ğŸ‡ª,0,0
2021-09-30 11:06:26+00:00,1443532686094651406,Those who were asking for 2nd dose Moderna. I've received mine today at KNH. There was no waiting time #PataChanjoKe,_wanjala_,,1,3
2021-09-30 06:19:40+00:00,1443460520334528512,"@MOH_Kenya #GetVaccinated for your sake&amp;those you love. #VaccinesSaveLives generally guarantee AGAINST hospitalization &amp; death! #COVID19 &amp; #DeltaVariant are REAL. Don't wait. Get your jab TODAY. The sooner you do, the sooner we all go back to NORMAL LIFE. #PataChanjoKaaChonjo #PataChanjoKe",In2TheSunshine2,New York,0,0
2021-09-30 06:15:42+00:00,1443459520768974855,@MOH_Kenya #PataChanjoKaaChonjo #PataChanjoKe Tafadhalini. ğŸ™ğŸ™,In2TheSunshine2,New York,0,0
2021-09-30 04:06:20+00:00,1443426964837175298,"First vax in. ğŸ’ªğŸ¾

Oxford, AstraZeneca available at Aga Khan. No queues. 

#PataChanjoKe https://t.co/uM9Zp7hOdQ",of_njeri,Nairobi,6,6
2021-09-29 16:42:07+00:00,1443254774871252997,#PataChanjoKe https://t.co/YZkWlHXbS8,jumafaulu,Behind the scenes,0,0
2021-09-29 11:21:40+00:00,1443174131227365379,"#PataChanjoKe ğŸ’ªğŸ¾ğŸ’‰

some more evidence from Australia
same thing is happening worldwide https://t.co/JDjM4RwBz8",covid_kenya,"Nairobi, Kenya",0,1
2021-09-29 10:43:51+00:00,1443164614649421824,"Kenya government @MOH_Kenya aims to vaccinate 6M Kenyans by 20th October, be a hero #PataChanjoKE https://t.co/KzEwszxNF1",njihiakelvin,Starehe Constituency,1,1
2021-09-28 18:27:58+00:00,1442919025722343425,"The other virus we need to tackle in this country is one of sheer mediocrity. 

ğŸ˜¡ğŸ˜¡ğŸ˜¡

Chiloba ğŸš®

#PataChanjoKe https://t.co/geWtT60ocl",RobertKenO,"Nairobi, Kenya",0,4
2021-09-28 17:43:29+00:00,1442907831133347841,"@of_njeri Go through the #PataChanjoKe hashtag 
Iâ€™m sure youâ€™ll find multiple places &amp; locations",RastaAdvocate,Kenya,0,1
2021-09-28 15:42:10+00:00,1442877302719737865,"#PataChanjoKE ğŸ’‰ğŸ’ªğŸ¾

the science is solid ğŸ‘‡ğŸ¾ https://t.co/6h2PUSybKw",covid_kenya,"Nairobi, Kenya",0,0
2021-09-28 15:27:22+00:00,1442873577863266309,"@mwas_2 there isn't a good central place to find that info right now, and MoH may only start rolling out Moderna second doses soon, since the four week interval is only just coming up now

sorry I couldn't be more helpful, but keep an eye on the #PataChanjoKE hashtag this week",covid_kenya,"Nairobi, Kenya",0,0
2021-09-28 15:16:35+00:00,1442870863200587778,Does anyone knows where one can get Moderna second dose? @covid_kenya #PataChanjoKe,mwas_2,"Nairobi, Kenya",0,0
2021-09-28 14:43:12+00:00,1442862462693302277,#PataChanjoKe https://t.co/PvF4oI12ab,mwas_2,"Nairobi, Kenya",1,0
2021-09-28 11:38:44+00:00,1442816038379339784,"don't just pray ğŸ™ğŸ¾ğŸ™ŒğŸ¾
 
take a blessed vaccine
 
#PataChanjoKE ğŸ’ªğŸ¾ğŸ’‰
 
https://t.co/3q3bY1rcIT",covid_kenya,"Nairobi, Kenya",0,1
2021-09-27 17:06:38+00:00,1442536171540783107,I need a vaccination centre offering the second dose of Moderna vaccine. Any leads will be appreciated. Preferably this coming friday.#PataChanjoKe,wachmaina,Kenya,4,3
2021-09-27 13:50:25+00:00,1442486789223161857,#PataChanjoKe https://t.co/YporvgyxTW,wangenem,Kenya,1,2
2021-09-27 13:35:48+00:00,1442483111128825866,@_KamonjoMaina Follow #PataChanjoKe,MisterAlbie,"Washington, DC",0,2
